Gene.name	P12955_161	P12955_162	P12955_169	P12955_170	P12955_177	P12955_178	P12955_185	P12955_186
FAM177A1	123.66808	136.02537	123.813269	118.706612	116.513082	134.15995	113.435584	113.51468
FAM177B	0	0	0	0	0	0	0	0
FAM178B	0	0	0	0	0	0	0	0
FAM180A	0	0	0.183308	0	0	0	0	0
FAM180B	0.108375	0.341455	0.536073	0.325994	0.0997059	0.067407	0.292363	0.154031
FAM181A	0	0	0	0	0	0	0.0870835	0.0699696
FAM181B	0	0.0275575	0	0	0	0	0	0.0321264
FAM183A	1.15692	0.703342	0	0.944495	0	0	0	0
FAM184A	2.299328	5.42915833	5.641489	5.932228	4.9871216104852	10.396455	3.196018	5.880526
FAM184B	0.0721314	0	0	0.0514658	0	0.0579488	0.0219039	0
FAM185A	0.268158	1.96519	2.979668	3.63913	0.874649	3.64676	2.12606	1.03446
FAM186A	0.0717473	0.1614229	0.164785	0.2320932	0	0	0.131787	0.291141
FAM186B	0.2791316	0.5526456	0.944907	0.2927219	0.69514	0.1968319	0.230201	0.188393
FAM187A	0.197561	0.13075	0.344919	0.63076	0	0.354763	0.244831	0.183955
FAM187B	0	0	0	0	0	0	0	0
FAM189A1	0	0	0	0	0	0	0.0138985	0
FAM189A2	0	0.0462742	0	0	0	0	0	0
FAM189B	14.076313	12.760963	12.760704	10.218206	13.64689	12.096673	10.650162	6.709169
FAM192A	83.018845	85.808323	91.995174	97.4489580147	86.80811	99.28289	102.916648	108.396011
FAM193A	9.344121	8.822582	8.828577	10.0968620520647	8.606145	9.38273	8.76496	9.390108
FAM193B	3.722415	5.29902	6.02486	8.6243	7.7154	6.742794	7.746766	7.432033
FAM198A	0	0	0	0	0	0	0	0
FAM198B	20.543832	22.231942560023	20.5568000102885	21.933775766	18.401334	19.653444884	18.541828	22.2390210222205
FAM199X	9.04049	9.63759	10.4549	9.21582	8.50647	10.0506	9.09757	11.1409
FAM19A1	0	0	0	0	0	0	0	0
FAM19A2	0.770865	0	0	0	0	0	0.0319017	0
FAM19A3	0	0	0	0	0.275568	0	0	0.142624
FAM19A4	1.502808	0.524764	1.237017	0.696954	1.212685	0.380951	1.269298	0.114914
FAM19A5	28.17394	32.757004	40.1762107373	30.798158	35.996455	27.99725	33.908577	26.714566
FAM200A	5.383515	6.02238	6.26958	4.869017	6.01898	7.55257	4.61823	6.97238
FAM200B	3.39906683	7.03623	3.980244	5.050999	6.8123700818666	5.92698	4.59583	9.013043
FAM204A	21.54357	25.278225	27.535913	20.782982	22.060034	24.67605	27.66364	23.263534
FAM205A	0	0	0	0	0	0	0	0
FAM205C	0	0	0	0	0	0	0	0
FAM206A	16.83741	14.091766	11.7772	14.459291	13.1777	18.373699	15.76763	16.9305
FAM207A	28.21918	21.04253	22.40245	22.34121	23.06752	16.13299	19.80803	14.27902
FAM208A	7.545008	10.958026	10.798649	9.619822	8.480676	9.896614	9.584326	10.458597
FAM208B	19.335233	20.933277	20.849	21.151825	20.453019	21.94753	24.752914	24.858762
FAM209A	0	0.146515	0	0.248435	0.333981	0	0.180546	0
FAM209B	0	0.425085	0.66384	0.186957	0.977719	0.328385	0	1.25857
FAM20A	0.652433	0.319105	0.365113	0.241655	0.144285	0.4533981	0.4870966	0.456574
FAM20B	13.2762	15.2944	15.2752	16.0679	14.79	15.7585	13.8817	16.551328
FAM20C	10.6511	10.4183	10.6038	9.78698	9.79644	7.67613	6.52135	8.84949
FAM210A	11.634752	11.573269	9.60143	15.608832	19.016497	11.28501	11.276825	8.492131
FAM210B	82.90999	102.23446	92.1799	96.94436	81.17119	95.47083	81.52782	86.94635
FAM214A	4.86851	5.606409	5.609419	4.999341	2.662975994741	3.507377	2.8106192	3.178496
FAM214B	3.95065357898	2.9380948892	4.48593042431	3.25667000581515	3.6213252073	2.555747	4.174882	4.2825996767
FAM216A	8.98012	8.91383	11.6054	6.84153	8.43273	10.4638	9.78447	9.01066
FAM216B	0.0447557	0	0	0	0	0	0	0
FAM217A	0	0	0	0	0	0	0	0
FAM217B	9.00072	9.13046	13.6968	11.25846	14.86513	12.33917	14.8447	9.35917
FAM218A	0	0	0	0	0	0	0	0
FAM219A	6.9904740214666	7.978234741813	8.7759934441	7.10878300346328	8.19041780137781	9.73634956614558	7.4849805572	7.78558814862958
FAM219B	3.711920217651	3.740629	3.33715	1.25689	4.9049	2.57434	1.86112973409	3.24031255234
FAM220A	10.19099	9.67166	9.68913	11.673852	14.56965	16.19466	9.94265000145167	14.82312
FAM221A	0	0	0	0	0	0	0	0
FAM221B	0.605071	0.999282	0.996036	0.7254299	0.478746	0	0.761209	0
FAM222A	6.6266	6.29516	4.396485	6.1284	6.70398	5.410595	5.85922	5.45135
FAM222B	25.426247502276	19.846447	17.582084	21.259082	26.60192	26.14323	21.13477	19.834662
FAM227A	0.239834	0.3712164	0.145947	0.289648	0.148145	0.303583	0.323038	0.385814
FAM227B	0.6584812	0.685679	1.23244	0.585489	0	0.37835	0.931308	0.595791
FAM228A	0.0870686	0	0	0	0	0	0	0
FAM228B	0	0	0.23778	0.573574	0	0	0.33046665	0.616227
FAM229A	0	0.159344	0.835666	0	0	0	0	0
FAM229B	6.43185	6.361826	7.49888	6.809145	4.289083	4.506002	3.62451	7.297279
FAM234A	55.1121	61.240495	44.73581	53.504107	73.967757	66.76959614	57.2750827	58.4494613412
FAM234B	1.16347	2.36712	1.56743	2.13389	1.10979	1.94526	1.970236	1.5481
FAM236A	0	0	0	0	0	0	0	0
FAM236B	0	0	0	0	0	0	0	0
FAM236C	0	0	0	0	0	0	0	0
FAM236D	0	0	0	0	0	0	0	0
FAM237A	0	0	0	0	0	0	0	0
FAM237B	0.0369885	0	0	0	0	0	0	0
FAM240A	0	0	0	0	0	0.0981834	0	0
FAM240B	0.181469	0.40366	0.211578	0.237298	0.310204	0.21012	0.343306	0
FAM241A	4.08141	5.90364	4.91088	4.99037	4.74865	5.86472	4.65193	5.25605
FAM241B	6.3942	5.08734	3.44674	3.66923	6.27	5.94377	5.357106	4.72681
FAM243A	0	1.66832	0.586271	0.202452	0.101175	0.684319	1.11575	0.668051
FAM243B	1.04993	0.214857	0	0.292716	0.330465	0.188943	0.280803	0
FAM24A	0	0	0	0.23607	0	0	0	0
FAM24B	0	0.712814	0.849336	1.32018	2.20401	1.58949	1.43135	0.931031
FAM25A	0	0	0	0	0	0	0	0
FAM25C	0	0	0	0	0	0	0	0
FAM25G	0	0	0	0	0	0	0	0
FAM32A	58.687964	56.06915	67.3211	60.450207	58.42627	58.5851	67.995569	68.22892
FAM3A	11.270361	10.976186	12.218546	11.013883525	15.27366	12.0861979556139	6.526899501	8.122295
FAM3B	8.5065	9.44199	6.44517	7.28652	7.14785	6.16287	5.55912	7.33162
FAM3C	9.09008	11.8549	10.9166	10.952	10.5061	11.0542	14.32811	10.9086
FAM3D	0	0	0	0	0	0	0	0
FAM43A	4.52136	3.13837	3.8986	3.96165	2.31781	3.47235	2.1384	2.66976
FAM43B	2.2432	2.16757	1.8514	1.85913	1.16907	1.88025	1.80241	1.4171
FAM45A	31.45814	29.61959	29.09516	40.22217	32.480147	35.147611	35.12884	35.308893
FAM47A	0	0	0	0	0	0	0	0
FAM47B	0	0	0	0	0	0	0	0
FAM47C	0	0	0	0	0	0	0	0
FAM47E	0.8597396	0.852668	0.213985	0.2621073	0.0382788	0.24915	0.499124	0.4229138
FAM47E-STBD1	1.29399	1.376668	2.90153	1.626418	3.61135	2.25466	0.452323	1.08219
FAM49A	0.0303959	0.022945	0	0	0.0514197	0	0	0
FAM49B	45.718041	48.248039	53.9002	48.937729	55.923895	48.0388780253285	53.0323520098777	50.54812
FAM50A	43.12695	40.39683	40.94238	36.99861	38.44257	36.54547	41.47927	33.98773
FAM50B	0	0	0	0.062257423392	0	0	0.088568555647	0
FAM53A	1.19663	0.436801	1.105803	0.8156072	0.685194	0.569757	0.707373	0.491219
FAM53B	21.40951	18.625283	20.93731	19.436967	18.367845	18.523794	19.314689	16.90934
FAM53C	19.5765	19.0176	22.17689	18.809861	18.7177	18.759993	19.252809	18.571442
FAM57A	23.82958	23.12615	22.25433	23.28091	41.07538	20.32067	27.40239	27.96794
FAM57B	0.214623	0	0	0	0	0	0	0
FAM71A	0	0	0	0	0	0	0	0
FAM71B	0	0	0	0	0	0	0	0
FAM71C	0	0	0	0	0	0	0	0
FAM71D	0	0	0	0	0	0	0	0
FAM71E1	0	0	0	0	0	0	0	0
FAM71E2	0	0	0	0	0	0	0	0
FAM71F1	0	0	0	0	0	0	0	0
FAM71F2	0.257719	0.0792926	0.073329	0.0940315	0.194786	0.204547	0.252294	0.369125
FAM72A	14.508813	11.28994	13.6267	11.457216184	12.36543	17.22682	15.22019	9.793562
FAM72B	9.04218	10.09886	10.18298	8.51047	10.57817	7.05918	11.1741665679	11.130709
FAM72C	3.9534	3.37259	4.30825	6.53686	2.87916	3.7239627816	7.34886	5.974135
FAM72D	6.6395	7.58665	6.54333	4.22157	6.65296	9.54184	8.54164	4.99107
FAM76A	5.171955	6.526314333	8.582507	5.427177	8.2803705	7.274643	4.3713260437	7.439796
FAM76B	6.74758	5.250751	10.0491	6.17521	5.76208	9.54714	6.602363	9.291291
FAM78A	0.313225	0.193634	0.573087	0	0.122202	0.3611004	0.228225	0.0347854
FAM78B	0.539124	0.200183	0	0.139794	0.732214	0.0714468	0.496855	0.379702
FAM81A	0.4576624	1.7151995	0.208268	0.76438	0.7884491	0.858765	0.402435	0.403515
FAM81B	0	0	0	0	0	0	0	0
FAM83A	0	0.0293193	0	0.0384785	0	0	0	0
FAM83B	0	0	0	0	0	0	0	0
FAM83C	0.0925282	0.0353731	0	0.149459	0	0.0540549	0.0852669	0.0406985
FAM83D	49.53982	49.08576	46.50222	43.10848	51.49334	44.98402	51.59872	45.7616
FAM83E	0	0	0	0.0539763	0	0	0	0
FAM83F	0.0979662	0.0873077	0.06637	0.0661768	0.0298589	0.0226888	0.0429701	0.0258811
FAM83G	16.7745	13.55098	16.621772	14.293919	16.83161	13.0851	17.256185	12.668651
FAM83H	7.08573	6.26055	6.9976	6.12565	6.38297	7.13562	6.43901	5.43603
FAM84A	0	0	0	0	0	0	0	0
FAM84B	0.5045	0.632451	0.901211	0.47168	0.486394	0.593234	0.313221	0.44138
FAM86B1	0	0	0	0.0504873	0.584647993	0	0.496518	0.497002
FAM86B2	0	0	0	0.00189873	1.1614	0	0	0
FAM86C1	5.51851	4.06233	5.423518	4.630275	9.1033	7.02499	7.61029	9.774294
FAM89A	1.05649	0.373375	0	0.481556	0	0.370521	0.391246	0.654037
FAM89B	5.42243	6.10391	4.41647	2.748564	4.535207	3.17099	3.490627	4.46736
FAM8A1	37.3283	43.6645	38.3613	41.7057	36.3479	40.0749	35.2723	41.8595
FAM90A1	0	0.0444635	0	0	0	0	0.334676	0.32019
FAM90A26	0	0	0	0	0	0	0	0
FAM91A1	15.29386	16.20728	20.91619	19.49633	16.52684	16.209	17.0582	21.4406
FAM92A	4.867397	7.192395	3.574134	7.036792	15.456991	6.682975	3.0651877488	9.187918
FAM92B	0	0	0	0	0	0	0	0
FAM98A	39.0943	42.609629	37.9619	58.6431	36.8695	47.83322	42.41887	46.91244
FAM98B	10.924513	11.365421	13.4144	11.6693	16.715994	17.6769101	15.424393	24.4530472
FAM98C	5.792684	5.744123	6.33655	6.04611	7.27465	5.75144	6.05398	4.2423
FAM9A	0	0	0	0	0	0	0.0960036	0
FAM9B	0.240926	0.598756	0	0.136056	0	0.185143	0.141102	0.605803
FAM9C	0	0.089298	0.731705	0.195004	0.155499	0	0	0
FAN1	2.268655	3.662581	5.86703	3.329978	3.79595	0.679596	5.41992	4.510031
FANCA	32.75516	19.68068	22.83879	25.179206	24.88753	20.529082	29.92267	29.09844
FANCB	2.207586	1.57582	2.331219	1.32221	1.56328	1.97899	1.969985	2.00835
FANCC	7.762172	6.322993	5.99563	6.216265	4.755596	4.181159	5.951363	5.910785
FANCD2	11.7514431	12.460574	13.0457864	11.221	15.1850830009265	11.921179	10.918508	12.7765199
FANCD2OS	0	0	0	0.357477	0	0	0	0
FANCE	5.96277	2.88468	4.46119	3.2197	5.79238	5.83858	5.98314	5.15112
FANCF	8.18609	7.48624	7.72452	7.59549	6.21895	6.04268	6.51038	6.87572
FANCG	13.707816	9.742661	15.61371	10.9116	7.53511	7.446062	14.022025	13.356385
FANCI	34.008403	36.193116	35.82357	30.264767	39.51376	34.736286	38.925239	33.602141
FANCL	17.94429	24.25275	18.71723	24.52671	16.79893	23.1885	20.533258	18.28245
FANCM	4.6430984348	3.007385	3.822418	3.798611	3.655453	4.07229129	4.389241	5.196104188
FANK1	0.3779798	0.09458566	0	0.331998	0	0.1464173	0.2322149	0
FAP	0	0	0	0	0	0	0.0665963144808	0
FAR1	0.0281304	0.0219443	0	0	0.0561583	0.0282617	0.0988643	0
FAR2	0.0398319	1.205335	0.0915021	0.545333	2.84993	0.473286	1.14561	2.2053986
FARP1	105.57155	94.95447	93.75814	99.500982	97.43053	95.01548	86.326022	88.32108
FARP2	15.39062	17.296343	16.872969	13.3079283	18.32338	17.43118	17.13974	16.745845
FARS2	9.727749	11.064606	11.70079	10.85297	13.267908	9.41165	12.37705	9.651113
FARSA	85.329	73.2085	83.987486	72.623296	98.6076	75.277189642	90.6416	65.41741
FARSB	33.328	35.8171	33.1618	34.046	38.5366	38.4756	38.8706	39.6627
FAS	10.07614	10.56211	12.41627	14.820931	9.31711196058	13.07441	14.807798	14.71041
FASLG	0	0.0610649	0	0.105094	0	0.0946455	0	0
FASN	207.82996	164.16389	220.47821	169.21007	247.7546	202.63159	193.9156	146.15103
FASTK	23.465861	17.85451	16.08533	15.291308	19.6754	21.0058	16.49478	18.24662
FASTKD1	17.732504	17.943358	14.6453500073326	18.055157	17.114767	16.480259	18.807779	16.990681
FASTKD2	28.29233	29.96492	30.8868	31.90669	30.59517	30.9475	29.30988	35.00612
FASTKD3	4.55059	4.05254	5.3103	4.43228	7.27646	7.111754	6.01046	5.016499
FASTKD5	21.0511	22.5855	21.2048	18.8951	20.196	22.9208	22.352	22.1544
FAT1	143.404113328	117.122194	128.149804361	136.637341389	139.8808684	133.21679519	128.625218511	123.435975
FAT2	0.03873212	0.00714094	0.134473	0.0378022	0	0.0685064	0.1349525	0.0415485
FAT3	0	0.00668201	0	0.00571178	0	0	0	0
FAT4	0.153079	0.0899884	0.0877823	0.0603118	0.172466	0.159385	0.06596529	0.0523551
FATE1	0	0	0	0	0	0	0	0
FAU	626.322673	507.938	571.74939	525.408507	606.677765	477.72671	613.03885	511.845784
FAXC	0.025752	0.7023857	0.8688235	0.116732	0.0426322	0.0484419	0.0118866	0.8272054
FAXDC2	10.085134	11.147281	10.11854	10.810156	10.76759	9.61132	6.780016	10.840711
FBF1	3.60149	3.499732	4.251474	2.652234	2.063081	2.652503	3.725537	2.6960948854
FBH1	29.979	26.71397	29.99165	27.17099	29.82146	27.32716	27.34199	25.4413025433
FBL	179.3921	145.6748	164.0061	148.827571	185.76919	145.409	180.948194	136.310381
FBLIM1	34.5340526	34.461352401	35.231679	35.765087	29.963547	30.365215	49.776175	27.795908
FBLL1	0	0	0.480078	0	0	0.242479	0.0960036	0.183409
FBLN1	81.98228	69.582819	71.213999	66.203517	72.487191	57.64532	56.347329	55.712492
FBLN2	0.69335729	0.722462	0.477074	0.512096	0.175736000649593	0.0404822	0.578083	0.374255
FBLN5	0	0	0	0.171993	0.107509	0.1698398	0.34583	0.270208
FBLN7	1.048078	0.853888	1.5719	1.060834	1.668281348	0.811348	0.693386	1.00007
FBN1	0.196177	0.280677	0.375481	0.1096196	0.1993409	0.527126	0.145475	0.2014831
FBN2	0	0.0205745	0.0935787	0.1281928124719	0	0.0913374	0.0749379	0
FBN3	0.0610199	0.069152800370008	0.0719096	0.078709700140893	0.051576700315458	0.0178606	0.0984246	0.0134171
FBP1	2.108097	2.904566	3.37358	2.372605	1.08012	2.20821	0.877403	2.37617
FBP2	0.623654	1.21746	1.00695	0.728388	0.635759	0.43491	1.72423	0.768796
FBRS	30.5121	25.7576	31.8343	28.038	27.2711	27.8962	28.1382	21.434
FBRSL1	23.820855	17.73535	21.02796	15.77758	19.076167	16.62923	16.43544	10.76588
FBXL12	17.0739530627806	15.047286	18.64264	20.908791	21.133549	18.39720541	23.43101	20.697021
FBXL13	0.172188	0.128636	0	0.185517	0.678535	0	0	0.527908
FBXL14	5.0064	4.4755	4.2768	4.01727	4.36757	4.52454	4.54942	3.40612
FBXL15	16.3764949992	15.940160939	17.562809557	13.75498138	13.816564729	13.791479186	14.631789582	7.018719868
FBXL16	0.748659	0.516167	0.30406573	0.841706	0	0	0.452704	0.14635
FBXL17	1.69638	3.521129532	2.479019	2.3772582	2.6300208	2.2968536	2.450453	1.9259142
FBXL18	4.47444	4.306264	5.745094	4.488408	5.994725	4.161848	4.140173	4.468715
FBXL19	31.06871	32.71996554	30.402549	33.44468	27.11711	29.39418117	30.2198800928309	19.323973
FBXL2	0	0.19428	0.2754378	0.372462	0	0.437176	0.390165	0.567991
FBXL20	6.556393	6.42103	5.45442	5.693831	4.73724	7.30793	5.35263	6.66211
FBXL22	1.772449	0.572875	0.827345	0.832379	0.206187	0.837547	0.735179	1.277645
FBXL3	9.46555	11.673249	10.901854	11.932414	10.159071	9.82025	11.737729	11.031287
FBXL4	8.18283	10.25305	10.27265	10.76564	8.13986	8.14393	8.58726	9.2322
FBXL5	13.59569	9.656725	6.57357	14.8220152	16.70751	14.316755	11.007236	12.8213532
FBXL6	6.92133	5.38168	5.72818	5.06114	4.92193	4.14028	5.13613	3.67747
FBXL7	0	0.0272927	0	0.0233531	0	0.102501	0	0
FBXL8	7.95669	5.86041	4.718107	5.920793	4.126333	5.319153	7.363441	6.153976
FBXO10	2.52227	2.19268	2.24596	1.709807	1.9023	1.80193	1.95032	2.74404
FBXO11	18.32137	22.4531	22.630836	23.7297	25.83919	26.43321	21.01332	21.50191
FBXO15	0	0	0	0	0	0	0.137219	0
FBXO16	0	0.206183	0.818294	1.5419	0	1.212511	0	0.271171
FBXO17	8.68426	7.74226	10.17555	9.31283	10.674064	8.97887	8.29168	7.438953
FBXO2	65.605	55.1863	56.0033	56.7772	64.7049	61.9057	70.9174	53.4502
FBXO21	13.291331	16.439283	15.083266	15.61593	16.32962	16.05039	13.084504	15.940925
FBXO22	50.08505	39.53892	32.2307	29.13292	30.85838	21.7149	39.02566	34.67097
FBXO24	0.0120032	0	0	0.119575	0.625874	0	0	0.1618389
FBXO25	17.21596	18.2294570327422	18.852252	19.55791	17.43073	18.376057	18.39591	15.081379
FBXO27	0.0798106	0.377652	0.0838196	0.179993	0.123338	0.1799	0.230321	0.179161
FBXO28	5.46543	8.69446	6.01436	7.42432	8.98599	6.795461	5.38205	7.751577
FBXO3	12.631366	12.190604	13.353778	12.245019	13.983239	12.1081523	12.1373944	13.8199219
FBXO30	4.7397	5.76668	4.78446	5.78627	5.02079	5.15285	5.51752	5.76577
FBXO31	39.6932	34.65292	39.99432	34.06528	37.54386	35.51075	34.55714	34.567
FBXO32	0	0.0368723	0.0585277	0.5337735	0.0459973	0.030746	0.0443047	0.092785
FBXO33	9.34545	11.392907	11.21718	10.6268	9.89183	8.22685	9.88327	10.703817
FBXO34	7.96444	6.810245	7.91938	7.7554	6.75541	7.44833	7.52323	8.13393600782
FBXO36	2.59290000108802	2.275855	2.04096	1.9579	3.81473	3.709949	5.1437	4.04878
FBXO38	9.23725400290567	10.86845	9.946261	10.52319048007	9.01191	10.701231	9.3349172	10.3397
FBXO39	0	0	0	0	0	0	0	0
FBXO4	4.561512	5.698537	4.075618	5.490761	4.85467	7.507598	3.1209	6.424336
FBXO40	0	0.0364677	0.0276987	0	0	0.0279202	0.022029	0.0431715
FBXO41	3.28659	2.95451	3.540073	2.87471	3.57979	3.7995	3.103601	3.31641
FBXO42	9.523248	6.845761	6.047878	7.75285	5.090665	9.72616	7.74325	7.56818
FBXO43	0	0.000268056	0	0	0.131541	0	1.07665	1.52012
FBXO44	18.359258	12.1834522	12.931143	13.992505	17.21385	12.524829	17.740422	10.974199
FBXO45	9.40685	10.09697	9.90534	8.58697	8.84265	10.53777	11.60848	11.4919
FBXO46	10.11911	11.24531	10.72156	8.84535	10.52335	12.35219	11.96954	7.80353
FBXO47	0	0	0	0	0	0	0	0
FBXO48	0.65617	0.469573	0.886677	0.780198	1.11125	0.740374	0.552941	0.66846
FBXO5	26.13523	25.99159	23.70796	25.1768	24.83924	26.98494	25.31046	28.5977
FBXO6	8.06933	5.29347	4.92399	4.79052	5.49743	5.40501	5.16369	5.21238
FBXO7	83.6173	89.947416	97.828346	89.575516	78.226274	85.6612	82.608011	98.0354
FBXO8	6.281118	11.06038105253	5.702885	5.707552	3.97651	4.90279	5.2833534	3.850184
FBXO9	30.1605883	31.536481	29.83379	29.200713	37.574612	37.890463	33.317943	34.844768
FBXW10	0	0	0	0	0	0	0	0
FBXW11	26.51576	27.76632	30.33104	27.59988	22.69904	27.46084	24.05664	26.5479
FBXW12	0	0	0	0	0	0	0	0
FBXW2	27.2051	29.33011	34.828	27.7664	23.82554	22.51566	33.69707	31.52272
FBXW4	23.3737	17.3411	21.2067	19.8135	22.8268	18.6466	18.2459	15.5036
FBXW5	44.625248	42.46224	46.21496	38.85563	50.20022	38.197174	49.22181	31.52958
FBXW7	5.74010700329186	7.700995	9.86663700340562	8.375021	10.245442	11.94240480202	4.558814827957	8.258013
FBXW8	4.90084	4.27315	4.54322	4.21855	4.72648	4.40639	3.97148	3.65426
FBXW9	7.04162	5.83421	6.466002	6.69571	7.10607	5.96177	7.203379	4.388727
FCAMR	0	0	0	0	0	0	0	0
FCAR	0	0.03368547	0	0.0196475	0	0.0790956	0	0.00760935
FCER1A	0	0	0	0	0	0	0	0
FCER1G	4.784603	5.32622	6.08727	8.89233	8.11701	5.94294	8.57654	7.799811
FCER2	0	0	0	0	0	0	0	0
FCF1	39.76273	47.62528	36.44884	48.74087	38.03242	43.7821	37.37361	48.814711
FCGBP	3.81554	2.99057	3.461070737	3.11157	2.8528	2.52907	2.58571	2.6504
FCGR1A	0.235506	0.0519909	0	0.153732	0	0	0	0
FCGR1B	0	0	0	0	0	0	0	0
FCGR2A	0.0630109	0	0	0.0542336	0	0.0986392	0	0.162954
FCGR2B	0	0.112337	0	0	0	0	0	0
FCGR3A	0	0	0	0	0	0	0	0.0639715
FCGR3B	0	0	0	0	0	0	0	0
FCGRT	77.578645	79.29872	72.99554	79.62534	67.08292	75.95833215	64.213455	70.4431900413329
FCHO1	10.4470631	7.62052200188813	12.653134	8.04693762657	11.5495126252494	10.180012	13.1358889	7.785251136988
FCHO2	5.707626	7.403237	7.16385	6.701766	6.3981	7.31371	6.31734	6.266418
FCHSD1	6.09673	7.825629	6.264432	6.08568	3.709025	6.31125	5.579089	8.102288
FCHSD2	23.121275	24.398452	20.689292	27.7388400765514	17.7711391	21.51153	19.237008	22.184386
FCMR	0	0	0	0	0	0	0	0
FCN1	0.269615	0.2331151	0.140739	0.0273312	0	0.099054	0.0734506	0.144998
FCN2	0	0	0	0	0	0	0	0
FCN3	0	0.130443	0	0	0	0	0	0.306969
FCRL1	0	0	0	0	0	0	0	0
FCRL2	0	0	0	0	0	0	0	0.0821974
FCRL3	0	0	0	0	0	0	0	0
FCRL4	0	0	0	0	0	0	0	0
FCRL5	0	0	0	0	0	0	0	0
FCRL6	0	0	0	0	0	0	0	0
FCRLA	0	0	0	0	0	0	0	0
FCRLB	0	0	0.0885876	0.0965299	0.260993	0.517224	0	0.067744
FDCSP	0	0	0.45455	0	0	0	0	0
FDFT1	110.377235	106.436374	104.518682	117.216453	101.327159	116.192626	111.593797	110.599942
FDPS	183.4705	175.96122	192.046213	179.3353	187.2841	171.68624	181.686096	175.89477
FDX1	5.02857	7.08555	6.00929	6.23318	4.29458	5.73318	5.6806	7.29382
FDX2	25.76925	21.21468	33.38455	26.21806	39.35086	23.78952	26.97395	19.06965
FDXACB1	1.78881	1.56918	1.788221	1.07301	1.35203	1.6024	1.46814	1.43555
FDXR	82.5699754097814	74.764565	85.944088	76.808427	79.0093080491	60.178520044	76.667472762445	61.0144500010608
FECH	12.32321	13.442276	13.99909	10.71854	11.147967	18.0906	18.967	11.5543156
FEM1A	6.70392	5.93166	6.34233	5.94784	6.36684	5.91664	6.35632	5.85003
FEM1B	10.08252	12.014724	10.1415	12.06625	13.57217	16.152556	12.70377	10.698651
FEM1C	5.63169	5.85887	4.71604	5.61468	5.06868	5.45841	5.12782	5.82533
FEN1	54.122982	56.436298	58.954199	53.277799	57.4173	58.38104	65.984941	54.66464
FER	6.828030513577	7.2571077261	8.33282	7.06783	7.3272617	9.3498	6.21498	9.40706
FER1L5	0	0	0	0	0	0	0	0
FER1L6	0	0	0.026622	0.0149669	0	0	0.0213799	0
FERD3L	0	0	0	0	0	0	0	0
FERMT1	19.89082	20.38608	23.54085	22.06407	24.55532	23.61757	21.46477	22.85235
FERMT2	35.058300158236	29.7101	31.4629720063448	33.92612	36.3144600064719	26.817328	31.9879290557046	30.22665
FERMT3	0.195928	0.58606	0	0	0.920489	0.45329	0.055143732	0.15172223
FES	4.80614	3.397369182	4.25125	4.6491244	5.00461	3.14903	4.87446	3.384178
FETUB	0.400488	0.00805089	0	0.6569237	0	0	1.334556	1.66212
FEV	0	0	0	0	0	0	0	0
FEZ1	0	0.0240627	0	0.0991108	0	0	0.0305012	0
FEZ2	31.93133	40.05201	29.013548	40.556632	29.8049363332	31.789710388975	33.5925633	36.751802
FEZF1	0	0	0	0	0	0	0	0
FEZF2	0	0	0	0	0	0	0	0
FFAR1	0.0647	0	0.226395	0	0	0	0	0
FFAR2	0	0.0559997	0	0.370316	0	0	0	0.130619
FFAR3	0	0	0	0	0	0	0	0
FFAR4	0.14679993	0.06618430500025	0	0.05188770145584	0.1773480144269	0.60452810388313	0.07408870167708	0.21800470792349
FGA	546.929854	781.8319	636.8137	781.3988	407.8291	604.317722	395.4711	618.7198
FGB	207.4094	268.115	246.1161	257.4343	172.9858	194.0911	166.2693	227.2737
FGD1	2.16823	2.0141	3.25572	2.08892	2.31392	2.37947	2.36737	2.31818
FGD2	0	0	0	0	0	0	0	0
FGD3	0.810601	0.4688589	0.387022	0.6772140439174	0.272301	0.389939	0.307632	0.319505
FGD4	2.526751	3.653271	3.288937	3.688284	2.961095	2.15496	1.931179	3.576873
FGD5	0.071973940149	0	0	0	0	0.08435402661	0.0506429	0.0483473
FGD6	4.750856064	4.1165548	3.440065	3.584703	2.6876500226807	4.09432	3.729	4.50832
FGF1	1.349024	0.3881628	0.3496016	0.373113	2.19162	1.4664356	1.5627588	1.1134613
FGF10	0	0.111402	0	0	0	0	0	0
FGF11	1.6678714	1.1184176	1.2322906	1.2716074	1.0925671	1.353421	0.922512	1.3500577
FGF12	0	0.310751	0	0	0	0	0	0
FGF13	0.1901623	0.129433	0.4074333	0.0684312	0.0780962	0.4184326	1.39018	0.122173
FGF14	0	0	0	0	0	0	0	0
FGF16	0	0	0	0	0	0	0	0
FGF17	0.204280277	0	0.0318823126	0.785988	0.201386443	0.31820089	0.167834469	0.216905856
